company_name,categories,main_category
Wondercraft,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software",Software y Servicios B2B
Mintlify,"Information Technology, Software",Software y Servicios B2B
Tola,"Financial Services, Information Technology, Payments, Professional Services",Finanzas
Vance,Financial Services,Finanzas
Sieve,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Media and Entertainment, Science and Engineering, Software, Video",Software y Servicios B2B
THEYA,"Apps, Blockchain and Cryptocurrency, Financial Services, Mobile, Payments, Software",Finanzas
SilkChart,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Intrinsic,"Information Technology, Software",Software y Servicios B2B
Athina AI,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
Versori,"Information Technology, Software",Software y Servicios B2B
Latent,"Financial Services, Health Care, Software",Finanzas
Truva,"Artificial Intelligence (AI), Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Cosine,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
DeepNight,"Financial Services, Information Technology",Finanzas
Formal,"Information Technology, Internet Services, Platforms, Software",Software y Servicios B2B
Ciro,"Internet Services, Science and Engineering, Software",Software y Servicios B2B
1stCollab,"Commerce and Shopping, Sales and Marketing",Consumo
Nango,Software,Software y Servicios B2B
EzDubs,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Other, Science and Engineering, Software",Software y Servicios B2B
Pigeon_1,"Information Technology, Other, Software",Software y Servicios B2B
Depot,"Internet Services, Science and Engineering, Software",Software y Servicios B2B
Koywe,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",Finanzas
Pilot AI,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Bluebirds,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Stream,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",Finanzas
Activepieces,"Sales and Marketing, Software",Software y Servicios B2B
Pledge Health,"Health Care, Information Technology, Payments, Software",Software y Servicios B2B
Finta,"Financial Services, Professional Services, Software",Finanzas
SID,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Other, Software",Software y Servicios B2B
Bend,"Financial Services, Sustainability",Finanzas
OpenSight,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Adventris Pharmaceuticals,"Biotechnology, Health Care, Science and Engineering",Salud
Sherloq,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",Software y Servicios B2B
Domu,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",Finanzas
Topo.io,"Other, Sales and Marketing, Software",Software y Servicios B2B
Speedscale,"Data and Analytics, Design, Information Technology, Software",Software y Servicios B2B
Phind,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",Software y Servicios B2B
CodeCrafters,"Information Technology, Science and Engineering, Software",Software y Servicios B2B
Trellus,"Other, Sales and Marketing",No Especificado
Fairway Health,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Axle Labs,"Financial Services, Other, Software",Finanzas
Speedy Brand,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
getcrux,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Instant,"Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Entvin,Software,Software y Servicios B2B
Frigade,Software,Software y Servicios B2B
Poko,"Blockchain and Cryptocurrency, Financial Services, Gaming, Information Technology, Internet Services, Payments, Professional Services, Software",Finanzas
AirMyne,"Science and Engineering, Sustainability",No Especificado
Voltic,"Energy, Science and Engineering, Sustainability, Transportation",No Especificado
Aldara,Real Estate,Bienes Raíces y Construcción
Craniometrix,Health Care,Salud
Ekho Dealer,"Commerce and Shopping, Sales and Marketing, Transportation",Consumo
AlphaWatch AI,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Finvest,Financial Services,Finanzas
Pulppo,"Real Estate, Software",Bienes Raíces y Construcción
Plover Parametrics,"Data and Analytics, Financial Services, Software",Finanzas
rift,"Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security",Software y Servicios B2B
Refine,"Apps, Information Technology, Other, Software",Software y Servicios B2B
PoplarML,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Syncly,"Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Software",Software y Servicios B2B
clearspace,"Apps, Health Care, Information Technology, Software",Software y Servicios B2B
Morf Health,"Apps, Health Care, Internet Services, Software",Software y Servicios B2B
Blee,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Milio,"Commerce and Shopping, Financial Services, Other",Finanzas
TrueBiz,"Financial Services, Other, Software",Finanzas
SpecCheck,"Health Care, Other, Software",Software y Servicios B2B
Haven_1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Real Estate, Science and Engineering, Software",Bienes Raíces y Construcción
Type,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Aurelian,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
0pass,"Information Technology, Privacy and Security",Software y Servicios B2B
Empirical Health,"Apps, Health Care, Mobile, Software",Software y Servicios B2B
Distro App,"Other, Software",Software y Servicios B2B
Opencall.ai,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
Radical,"Hardware, Manufacturing, Science and Engineering, Software",Industria
Propify,Software,Software y Servicios B2B
Onu,"Information Technology, Software",Software y Servicios B2B
Bronco AI,"Data and Analytics, Information Technology, Internet Services, Software",Software y Servicios B2B
Subsets,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Gullak.Money,Financial Services,Finanzas
Movley,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Manufacturing, Other, Science and Engineering, Software, Transportation",Industria
HyperDX,"Other, Software",Software y Servicios B2B
SideGuide,"Other, Software",Software y Servicios B2B
Mercoa,"Financial Services, Information Technology, Software",Finanzas
Yenmo,"Financial Services, Other",Finanzas
Mintplex Labs,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Software y Servicios B2B
Gluetrail,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Software",Software y Servicios B2B
Emerge Career,"Administrative Services, Community and Lifestyle, Education",Educación
EasyCode,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
SalesPatriot,"Government and Military, Platforms, Software",Software y Servicios B2B
Conduit_2,"Information Technology, Software",Software y Servicios B2B
Cakework,"Other, Software",Software y Servicios B2B
Attain,"Commerce and Shopping, Other, Software, Transportation",Software y Servicios B2B
Certainly Health,Health Care,Salud
Egress,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software, Transportation",Software y Servicios B2B
Clad,"Hardware, Information Technology, Software",Software y Servicios B2B
Storyboarder,"Commerce and Shopping, Internet Services",Consumo
Interlock,"Internet Services, Other, Sales and Marketing, Software",Software y Servicios B2B
OfOne,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Science and Engineering, Software",Software y Servicios B2B
Nebula,"Information Technology, Software",Software y Servicios B2B
CorgiAI,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software",Finanzas
Pair AI,"Apps, Artificial Intelligence (AI), Data and Analytics, Education, Mobile, Science and Engineering, Software",Educación
Sirdab,Transportation,No Especificado
Satsuma,"Blockchain and Cryptocurrency, Internet Services, Other, Software",Software y Servicios B2B
Moonshine,"Content and Publishing, Media and Entertainment, Software, Video",Software y Servicios B2B
Vango AI,Software,Software y Servicios B2B
