company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,linkedin_employees,linkedin_followers,facebook,facebook_followers,num_female_founders,num_male_founders,has_linkedin,has_facebook,has_twitter,twitter_followers,category,company_age
Veryfi,https://www.crunchbase.com/organization/veryfi,12700000.0,14,12000000.0,0,2017-01-01,0,0,6,active,2.0,c_00051_00100,12700000.0,3,series_a,2021-04-06,12000000.0,2.0,https://www.linkedin.com/company/veryfi-inc/,,,https://www.facebook.com/veryfinance,,0,2,1,1,1,464,Finanzas,8
Sable,https://www.crunchbase.com/organization/sable,11500000.0,29,3000000.0,0,2017-01-01,0,0,19,active,9.0,c_00011_00050,11500000.0,4,seed,2022-07-14,3000000.0,3.0,https://www.linkedin.com/company/sable-card/,,,https://www.facebook.com/sablemoney/,,0,3,1,1,1,721,Finanzas,8
Flowspace,https://www.crunchbase.com/organization/flowspace,46520000.0,23,31000000.0,0,2017-01-01,2,0,10,active,3.0,c_00051_00100,46520000.0,5,series_b,2021-03-15,31000000.0,2.0,https://www.linkedin.com/company/flowspace/,,,https://www.facebook.com/getflowspace/,,0,2,1,1,1,422,Software y Servicios B2B,8
Gordian Software,https://www.crunchbase.com/organization/gordian-software,33150000.0,4,25000000.0,0,2017-01-01,0,0,6,active,3.0,c_00011_00050,33150000.0,3,series_a,2022-07-19,25000000.0,2.0,https://www.linkedin.com/company/gordian-software/,,,,0,0,2,1,0,0,0,Software y Servicios B2B,8
ScopeAI,https://www.crunchbase.com/organization/quiki,1620000.0,9,1500000.0,0,2017-01-01,0,0,11,active,1.0,c_00001_00010,1620000.0,2,seed,2018-01-01,1500000.0,2.0,https://www.linkedin.com/company-beta/17914393/,,,https://www.facebook.com/scopeai,,1,1,1,1,1,105,Software y Servicios B2B,8
Blueberry Pediatrics,https://www.crunchbase.com/organization/blueberry-pediatrics,7650000.0,5,4000000.0,0,2017-01-01,1,0,11,active,3.0,c_00011_00050,7650000.0,5,seed,2022-01-12,4000000.0,2.0,https://www.linkedin.com/company/sparkmdinc,,,https://www.facebook.com/blueberrypediatrics,,0,2,1,1,1,292,Salud,8
Nomba,https://www.crunchbase.com/organization/nomba,35000000.0,15,30000000.0,0,2017-01-01,0,0,7,active,2.0,c_00101_00250,35000000.0,3,series_b,2023-05-02,30000000.0,2.0,https://www.linkedin.com/company/nombahq,,,https://www.facebook.com/nombahq,,0,2,1,1,0,0,Finanzas,8
Copilot,https://www.crunchbase.com/organization/portal-76bb,10000000.0,0,10000000.0,0,2017-01-01,2,0,12,active,2.0,c_00011_00050,10000000.0,4,series_a,2023-01-19,10000000.0,2.0,https://www.linkedin.com/company/portaltechnologieshq,,,https://www.facebook.com/portaltechnologieshq,,0,2,1,1,0,0,Software y Servicios B2B,8
VenoStent,https://www.crunchbase.com/organization/venostent,24200000.0,22,4000000.0,0,2017-01-01,4,2,21,active,10.0,c_00011_00050,29818706.0,12,series_a,2024-06-27,4000000.0,2.0,https://www.linkedin.com/company/venostent,,,,0,0,2,1,0,1,70,Industria,8
CodeStream,https://www.crunchbase.com/organization/codestream,5620000.0,4,5500000.0,1,2017-01-01,1,3,7,active,3.0,c_00011_00050,5620000.0,3,seed,2019-08-06,5500000.0,5.0,https://www.linkedin.com/company/teamcodestream/,,,https://www.facebook.com/teamcodestream/,,0,5,1,1,1,0,Software y Servicios B2B,8
Four Growers,https://www.crunchbase.com/organization/four-growers,14250000.0,26,9000000.0,0,2017-01-01,1,5,6,active,2.0,c_00011_00050,14250000.0,5,series_a,2024-11-21,9000000.0,2.0,https://www.linkedin.com/company/four-growers-inc,,,,0,0,2,1,0,1,148,Industria,8
Regology,https://www.crunchbase.com/organization/regology,8000000.0,12,8000000.0,0,2017-01-01,1,0,6,active,1.0,c_00051_00100,8000000.0,2,series_a,2021-08-19,8000000.0,3.0,https://www.linkedin.com/company/regology/,,,,0,0,3,1,0,1,70,Software y Servicios B2B,8
Juni Learning,https://www.crunchbase.com/organization/juni-learning,11290000.0,19,10500000.0,0,2017-01-01,2,0,12,active,2.0,c_00251_00500,11290000.0,4,series_a,2020-08-26,10500000.0,2.0,https://www.linkedin.com/company/18219315/,,,https://www.facebook.com/junilearning/,,2,0,1,1,1,0,Educación,8
Cowrywise,https://www.crunchbase.com/organization/cowrywise,3220000.0,27,3000000.0,0,2017-01-01,0,0,7,active,2.0,c_00051_00100,3300000.0,6,seed,2021-01-26,3000000.0,2.0,https://www.linkedin.com/company/cowrywise/,,,https://www.facebook.com/cowrywise/,,0,2,1,1,1,0,Finanzas,8
Senso.ai,https://www.crunchbase.com/organization/senso-2,5364312.0,12,500000.0,0,2017-01-01,0,1,12,active,4.0,c_00011_00050,5464312.0,7,seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/senso.ai,,,https://www.facebook.com/sensoai,,0,2,1,1,1,448,Software y Servicios B2B,8
Upfort,https://www.crunchbase.com/organization/paladin-cyber,15000000.0,29,8000000.0,0,2017-01-01,0,0,18,active,4.0,c_00011_00050,15000000.0,5,series_a,2023-10-26,8000000.0,3.0,https://www.linkedin.com/company/upfort,,,,0,0,3,1,0,0,0,Finanzas,8
Spect,https://www.crunchbase.com/organization/spect,5060000.0,14,3500000.0,0,2017-01-01,0,0,7,active,4.0,c_00011_00050,5060000.0,3,seed,2021-11-30,3500000.0,3.0,https://www.linkedin.com/company/getspect,,,,0,0,3,1,0,0,0,Software y Servicios B2B,8
Pylon_2,https://www.crunchbase.com/organization/pylon-f2e7,36125000.0,3,17000000.0,0,2017-01-01,0,0,10,active,2.0,c_00051_00100,36125000.0,4,series_a,2024-08-30,17000000.0,2.0,https://www.linkedin.com/company/pylonump,,,,0,0,2,1,0,1,12,Software y Servicios B2B,8
JITX,https://www.crunchbase.com/organization/jitx,12000000.0,4,12000000.0,0,2017-01-01,0,0,4,active,1.0,c_00011_00050,12000000.0,2,series_a,2022-09-18,12000000.0,4.0,https://www.linkedin.com/company/jitx/,,,,0,0,4,1,0,0,0,Software y Servicios B2B,8
Tipe,https://www.crunchbase.com/organization/tipe,2100000.0,1,2100000.0,0,2017-01-01,0,0,5,active,2.0,c_00001_00010,2100000.0,3,seed,2020-09-09,2100000.0,3.0,https://www.linkedin.com/company/18299777/,,,https://facebook.com/TipeCMS,,0,3,1,1,1,0,No Especificado,8
Genomelink,https://www.crunchbase.com/organization/awakens-inc,8105641.0,2,3500000.0,0,2017-01-01,1,1,23,active,3.0,c_00011_00050,8105641.0,4,seed,2021-07-01,3500000.0,3.0,https://www.linkedin.com/company/awakens,,,https://www.facebook.com/Genomelink/,,0,3,1,1,1,487,Software y Servicios B2B,8
Hiration,https://www.crunchbase.com/organization/hiration,2900000.0,9,2900000.0,0,2017-01-01,0,0,4,active,3.0,c_00011_00050,2900000.0,1,seed,2021-08-18,2900000.0,2.0,https://www.linkedin.com/company/hiration/,,,https://www.facebook.com/Hiration/,,0,2,1,1,1,92,Software y Servicios B2B,8
SnapTrade,https://www.crunchbase.com/organization/snaptrade-be4e,2700000.0,3,2200000.0,0,2017-01-01,1,0,1,active,1.0,c_00011_00050,2700000.0,2,seed,2022-10-17,2200000.0,3.0,https://www.linkedin.com/company/snaptrade,,,,0,0,3,1,0,0,0,Finanzas,8
Draftbit,https://www.crunchbase.com/organization/draftbit,3850000.0,8,3200000.0,0,2017-01-01,0,0,11,active,2.0,c_00011_00050,3850000.0,4,seed,2019-11-01,3200000.0,3.0,https://www.linkedin.com/company/draftbit/,,,https://www.facebook.com/pg/draftbit/,,0,3,1,1,1,0,Software y Servicios B2B,8
MindFi,https://www.crunchbase.com/organization/mindfi,2937735.0,15,2000000.0,0,2017-01-01,0,0,15,active,1.0,c_00011_00050,2937735.0,3,seed,2022-02-15,2000000.0,4.0,https://www.linkedin.com/company/mindfi.co,,,https://www.facebook.com/mindfico,,1,3,1,1,1,132,Software y Servicios B2B,8
SST,https://www.crunchbase.com/organization/sst-2a7e,1125000.0,4,1000000.0,0,2017-01-01,0,0,3,active,1.0,c_00001_00010,1125000.0,2,seed,2021-07-23,1000000.0,2.0,https://www.linkedin.com/company/sst-dev,,,,0,0,2,1,0,1,0,Software y Servicios B2B,8
BUMP,https://www.crunchbase.com/organization/bump-d27e,9325000.0,17,7500000.0,0,2017-01-01,0,0,5,active,3.0,c_00011_00050,9325000.0,2,series_a,2019-04-10,7500000.0,2.0,https://www.linkedin.com/company/sobump/,,,https://www.facebook.com/bumpofficial/,,0,2,1,1,1,171,Software y Servicios B2B,8
WeatherCheck,https://www.crunchbase.com/organization/weathercheck,190000.0,2,40000.0,0,2017-01-01,1,0,5,active,2.0,c_00001_00010,215000.0,4,pre_seed,2020-03-01,40000.0,2.0,https://www.linkedin.com/company/weathercheck/about/,,,https://www.facebook.com/WeatherCheckCo/,,0,2,1,1,1,321,Finanzas,8
MARS Auto,https://www.crunchbase.com/organization/mars-auto,12921056.0,4,15000000000.0,0,2017-01-01,0,0,7,active,4.0,c_00011_00050,12921056.0,4,series_a,2022-03-29,15000000000.0,2.0,https://www.linkedin.com/company/marsauto/about/,,,https://www.facebook.com/pg/marsautonomous/,,1,1,1,1,0,0,Software y Servicios B2B,8
Ovipost,https://www.crunchbase.com/organization/ovipost,120000.0,1,120000.0,0,2017-01-01,0,2,2,active,1.0,c_00001_00010,120000.0,1,pre_seed,2018-01-04,120000.0,1.0,https://www.linkedin.com/company/ovipost,,,,0,1,0,1,0,0,0,Salud,8
Nanonets,https://www.crunchbase.com/organization/nanonets,40500000.0,32,29000000.0,0,2017-01-01,0,0,24,active,2.0,c_00101_00250,40500000.0,4,series_b,2024-03-12,29000000.0,2.0,https://www.linkedin.com/company/nanonets,,,https://www.facebook.com/nanonets,,0,2,1,1,1,0,Software y Servicios B2B,8
Waydev,https://www.crunchbase.com/organization/waydev,120000.0,76,120000.0,0,2017-01-01,0,0,2,active,1.0,c_00011_00050,120000.0,2,pre_seed,2020-12-01,120000.0,2.0,https://www.linkedin.com/company/18141259/,,,https://www.facebook.com/waydevco,,0,2,1,1,1,178,Software y Servicios B2B,8
Actipulse Neuroscience (YC W22),https://www.crunchbase.com/organization/actipulse-international,840000.0,11,500000.0,0,2017-01-01,0,5,4,active,2.0,c_00011_00050,840000.0,6,seed,2022-01-01,500000.0,2.0,https://www.linkedin.com/company/24765499/,,,https://www.facebook.com/actipulse/,,0,2,1,1,0,0,Salud,8
Safepay,https://www.crunchbase.com/organization/safepay,375000.0,8,250000.0,0,2017-01-01,0,0,7,active,2.0,c_00011_00050,375000.0,2,seed,2021-02-11,250000.0,2.0,https://www.linkedin.com/company/safepay/,,,https://www.facebook.com/safepay.pk/,,0,2,1,1,1,532,Finanzas,8
Anima App,https://www.crunchbase.com/organization/anima-app,12620000.0,5,10000000.0,0,2017-01-01,0,0,8,active,3.0,c_00011_00050,12620000.0,3,series_a,2021-09-01,10000000.0,3.0,https://linkedin.com/company/anima-app,,,https://www.facebook.com/animaapp,,0,3,1,1,1,0,Software y Servicios B2B,8
Makani Science,https://www.crunchbase.com/organization/makani-science,125000.0,3,125000.0,0,2017-01-01,0,4,1,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-08-31,125000.0,2.0,https://www.linkedin.com/company/makani-science,,,https://www.facebook.com/makaniscience,,0,2,1,1,0,0,Salud,8
Shone,https://www.crunchbase.com/organization/shone-io,4220000.0,4,4000000.0,0,2017-01-01,0,0,11,active,3.0,c_00001_00010,4220000.0,3,seed,2018-06-26,4000000.0,3.0,https://www.linkedin.com/company/shone-io/,,,,0,0,3,1,0,0,0,Software y Servicios B2B,8
College Pulse,https://www.crunchbase.com/organization/collegepulse,1620000.0,15,1500000.0,0,2017-01-01,1,0,5,active,1.0,c_00011_00050,1620000.0,2,seed,2019-04-29,1500000.0,2.0,https://www.linkedin.com/company/college-pulse/,,,https://www.facebook.com/pg/PulseSurvey/,,0,2,1,1,0,0,Software y Servicios B2B,8
Sepsis Scout,https://www.crunchbase.com/organization/sepsisscout,2935005.0,1,1005005.0,0,2017-01-01,0,0,6,active,1.0,c_00001_00010,2935005.0,4,seed,2019-06-17,1005005.0,2.0,,0,0,,0,0,2,0,0,0,0,Software y Servicios B2B,8
AXDRAFT,https://www.crunchbase.com/organization/axdraft,1370000.0,3,1110000.0,0,2017-01-01,0,0,6,active,1.0,c_00051_00100,1370000.0,4,seed,2019-04-05,1110000.0,2.0,https://www.linkedin.com/company/axdraft/,,,https://www.facebook.com/axdraft/,,0,2,1,1,1,493,Software y Servicios B2B,8
Glimpsek12,https://www.crunchbase.com/organization/glimpsek12,2120000.0,0,2000000.0,0,2017-01-01,0,0,4,active,1.0,c_00001_00010,2120000.0,2,seed,2018-06-11,2000000.0,2.0,https://www.linkedin.com/company/glimpsek12,,,,0,1,1,1,0,1,330,Educación,8
onederful,https://www.crunchbase.com/organization/onederful,120000.0,6,120000.0,0,2017-01-01,0,0,3,active,1.0,c_00011_00050,120000.0,1,seed,2018-01-04,120000.0,2.0,https://www.linkedin.com/company/18206773/,,,,0,1,1,1,0,0,0,Finanzas,8
Bear Flag Robotics,https://www.crunchbase.com/organization/bear-flag-robotics,11400000.0,35,7900000.0,0,2017-01-01,1,3,14,active,2.0,c_00011_00050,11400000.0,4,seed,2021-01-21,7900000.0,2.0,https://www.linkedin.com/company/bear-flag-robotics,,,https://www.facebook.com/Bearflagrobotics,,0,2,1,1,0,0,Industria,8
Supermedium,https://www.crunchbase.com/organization/supermedium,1100000.0,3,1100000.0,0,2017-01-01,0,0,15,active,1.0,c_00001_00010,1100000.0,2,seed,2018-07-24,1100000.0,2.0,https://www.linkedin.com/company/18477709/,,,https://facebook.com/supermediumvr/,,0,2,1,1,1,0,Software y Servicios B2B,8
LUS Brands,https://www.crunchbase.com/organization/lus-brands,1170000.0,4,1050000.0,0,2017-01-01,13,0,13,active,2.0,c_00011_00050,1170000.0,2,seed,2018-03-22,1050000.0,1.0,https://www.linkedin.com/in/saharsaidi/,,,https://www.facebook.com/lusbrands/,,1,0,1,1,1,0,Consumo,8
AllSome,https://www.crunchbase.com/organization/5688-global-limited,2090000.0,6,1940000.0,0,2017-01-01,0,0,7,active,3.0,c_00011_00050,2090000.0,3,seed,2019-07-26,1940000.0,2.0,https://www.linkedin.com/company/13277251,,,https://www.facebook.com/allsometrack,,2,0,1,1,0,0,Consumo,8
Duffel,https://www.crunchbase.com/organization/duffelhq,56200000.0,21,30000000.0,0,2017-01-01,3,0,6,active,3.0,c_00051_00100,56200000.0,3,series_b,2019-10-28,30000000.0,1.0,https://www.linkedin.com/company/duffelhq,,,https://www.facebook.com/duffelhq/,,0,1,1,1,1,0,Software y Servicios B2B,8
Cero.AI,https://www.crunchbase.com/organization/cero-ai,125000.0,0,125000.0,0,2017-01-01,0,0,3,active,1.0,c_00011_00050,125000.0,1,pre_seed,2021-08-31,125000.0,3.0,https://www.linkedin.com/company/ceroai,,,,0,0,3,1,0,1,29,Software y Servicios B2B,8
hypcloud,https://www.crunchbase.com/organization/hypcloud,2820000.0,0,2700000.0,0,2017-01-01,0,0,3,active,2.0,c_00011_00050,2820000.0,3,seed,2019-06-26,2700000.0,3.0,https://www.linkedin.com/company/hypcloud/,,,,0,0,3,1,0,1,9,Bienes Raíces y Construcción,8
Gustav,https://www.crunchbase.com/organization/gustav,1750000.0,3,120000.0,0,2017-01-01,0,0,12,active,1.0,c_00011_00050,1750000.0,3,seed,2017-08-21,120000.0,5.0,https://www.linkedin.com/company/hellogustav.com/,,,https://www.facebook.com/pg/GustavTechnologies/,,0,5,1,1,0,0,Software y Servicios B2B,8
HelpNow,https://www.crunchbase.com/organization/helpnow,150000.0,2,150000.0,0,2017-01-01,0,0,5,active,1.0,c_00011_00050,150000.0,1,seed,2020-03-16,150000.0,3.0,https://www.linkedin.com/company/helpnow-8899889952/,,,https://www.facebook.com/GetHelpNowIndia/,,0,3,1,1,1,0,Salud,8
AuroraQ,https://www.crunchbase.com/organization/AuroraQ,150000.0,0,150000.0,0,2017-01-01,0,0,2,active,1.0,c_00001_00010,150000.0,2,pre_seed,2019-03-18,150000.0,2.0,https://www.linkedin.com/company/qspice-labs-inc/,,,,0,1,1,1,0,0,0,Software y Servicios B2B,8
Intelline,https://www.crunchbase.com/organization/intelline,125000.0,3,125000.0,0,2017-01-01,4,4,4,active,3.0,c_00001_00010,203188.0,5,seed,2020-08-25,125000.0,2.0,https://www.linkedin.com/company/34746898/admin/,,,https://www.facebook.com/intelline/,,0,2,1,1,0,0,Industria,8
Beanstalk,https://www.crunchbase.com/organization/beanstalk-16c1,240000.0,3,120000.0,0,2017-01-01,1,1,2,active,2.0,c_00001_00010,240000.0,2,pre_seed,2020-01-31,120000.0,2.0,https://www.linkedin.com/company/beanstalk-inc,,,,0,0,2,1,0,0,0,Industria,8
Ropeo,https://www.crunchbase.com/organization/ropeo,120000.0,2,120000.0,0,2017-01-01,0,0,1,active,1.0,c_00001_00010,120000.0,1,pre_seed,2018-01-04,120000.0,3.0,https://www.linkedin.com/company/ropeo/,,,https://www.facebook.com/ropeocolombia/,,0,3,1,1,0,0,Consumo,8
GeoPredict,https://www.crunchbase.com/organization/geopredict,150000.0,0,150000.0,0,2017-01-01,0,0,2,active,1.0,c_00001_00010,150000.0,1,seed,2019-03-18,150000.0,3.0,https://www.linkedin.com/company/geopredict/,,,,0,0,3,1,0,0,0,Software y Servicios B2B,8
Cache,https://www.crunchbase.com/organization/cache-0d59,125000.0,0,125000.0,0,2017-01-01,0,0,1,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-08-31,125000.0,2.0,,0,0,,0,0,2,0,0,0,0,Software y Servicios B2B,8
Matagora,https://www.crunchbase.com/organization/matagora,600000.0,0,600000.0,0,2017-01-01,0,0,3,active,1.0,c_00001_00010,600000.0,1,pre_seed,2019-08-19,600000.0,3.0,https://www.linkedin.com/company/matagora/,,,https://www.facebook.com/matagora,,0,3,1,1,0,0,Consumo,8
Easyplan,https://www.crunchbase.com/organization/easyplan,150000.0,1,150000.0,0,2017-01-01,0,0,3,active,2.0,c_00001_00010,150000.0,2,pre_seed,2020-03-16,150000.0,2.0,https://www.linkedin.com/company/easyplan-india/,,,https://www.facebook.com/easyplanindia/,,1,1,1,1,1,24,Finanzas,8
Tradewind BioScience,https://www.crunchbase.com/organization/tradewind-bioscience,120000.0,1,120000.0,0,2017-01-01,0,0,1,active,1.0,c_00001_00010,120000.0,1,seed,2018-01-04,120000.0,3.0,https://www.linkedin.com/company/tradewind-bioscience,,,,0,0,3,1,0,1,80,Salud,8
Zergo,https://www.crunchbase.com/organization/sanntek,150000.0,0,150000.0,0,2017-01-01,0,0,4,active,2.0,c_00011_00050,173231.0,3,pre_seed,2019-08-19,150000.0,3.0,https://www.linkedin.com/company/zergo/,,,,0,1,2,1,0,1,72,Software y Servicios B2B,8
Passerine Aircraft Corporation,https://www.crunchbase.com/organization/passerine-aircraft-corporation,120000.0,0,120000.0,0,2017-01-01,0,0,1,active,1.0,c_00011_00050,120000.0,2,seed,2018-03-21,120000.0,1.0,https://www.linkedin.com/company/passerineaircraft/,,,https://www.facebook.com/PasserineAircraft/,,0,1,1,1,1,57,Industria,8
Mayhem,https://www.crunchbase.com/organization/mayhem-gg,5700000.0,11,4700000.0,0,2017-01-01,0,0,10,active,2.0,c_00001_00010,5700000.0,2,series_a,2018-08-14,4700000.0,2.0,https://www.linkedin.com/company/mayhemgg/,,,https://www.facebook.com/MayhemGG/,,0,2,1,1,1,0,Software y Servicios B2B,8
Rhythmm,https://www.crunchbase.com/organization/rhythmm,120000.0,0,120000.0,0,2017-01-01,0,0,1,active,1.0,c_00051_00100,120000.0,1,seed,2018-01-04,120000.0,2.0,,0,0,,0,0,2,0,0,0,0,Software y Servicios B2B,8
Kestrel Materials,https://www.crunchbase.com/organization/kestrel-materials,120000.0,0,120000.0,0,2017-01-01,3,0,1,active,1.0,c_00001_00010,120000.0,1,pre_seed,2017-08-21,120000.0,1.0,https://www.linkedin.com/company/skyscrape ,,,,0,0,1,1,0,0,0,Industria,8
OSIMple,https://www.crunchbase.com/organization/osimple,120000.0,0,120000.0,0,2017-01-01,0,0,2,active,1.0,c_00001_00010,120000.0,1,pre_seed,2018-01-04,120000.0,2.0,https://www.linkedin.com/company/bigbridge-technologies-inc,,,,0,1,1,1,0,0,0,Software y Servicios B2B,8
YouTeam (YC W18),https://www.crunchbase.com/organization/youteam,765000.0,6,345000.0,0,2017-01-01,0,0,5,active,3.0,c_00011_00050,765000.0,3,seed,2018-07-12,345000.0,3.0,https://www.linkedin.com/company/3742074?trk=tyah&trkInfo=clickedVertical%3Acompany%2CentityType%3AentityHistoryName%2CclickedEntityId%3Acompany_3742074%2Cidx%3A1,,,https://www.facebook.com/youteamUK/?fref=ts,,0,3,1,1,0,0,Software y Servicios B2B,8
Aurabeat,https://www.crunchbase.com/organization/aurabeat,125000.0,0,125000.0,0,2017-01-01,5,0,2,active,1.0,c_00011_00050,125000.0,2,pre_seed,2021-03-23,125000.0,2.0,https://www.linkedin.com/company/aurabeat-usa,,,https://www.facebook.com/Aurabeat.NA,,0,2,1,1,1,10,Software y Servicios B2B,8
Smart Alto,https://www.crunchbase.com/organization/smart-alto,1820000.0,2,1000000.0,0,2016-12-16,0,0,3,active,2.0,c_00001_00010,1820000.0,3,pre_seed,2023-03-28,1000000.0,3.0,https://www.linkedin.com/company-beta/17967554/?pathWildcard=17967554,,,https://www.facebook.com/SmartAltoAI/,,0,3,1,1,1,23,Software y Servicios B2B,8
Clupp,https://www.crunchbase.com/organization/clupp,1255000.0,8,500000.0,0,2016-12-16,0,0,10,active,5.0,c_00011_00050,1255000.0,4,pre_seed,2021-12-03,500000.0,2.0,https://www.linkedin.com/company/cluppseguro/,,,https://www.facebook.com/cluppseguro/,,1,1,1,1,1,200,Finanzas,8
GoLinks,https://www.crunchbase.com/organization/golinks,27000000.0,11,27000000.0,0,2016-12-01,0,0,5,active,2.0,c_00051_00100,27000000.0,2,series_a,2022-02-01,27000000.0,1.0,https://www.linkedin.com/company/golinks,,,https://www.facebook.com/golinksio,,0,1,1,1,1,0,Software y Servicios B2B,8
Cairns Health,https://www.crunchbase.com/organization/totemic-labs,5320000.0,12,5200000.0,0,2016-12-01,0,23,3,active,2.0,c_00011_00050,5320000.0,2,seed,2017-10-06,5200000.0,4.0,https://www.linkedin.com/company/cairns-health,,,,0,0,4,1,0,0,0,Software y Servicios B2B,8
Deed,https://www.crunchbase.com/organization/deed-2,12000000.0,25,10000000.0,0,2016-11-01,1,0,12,active,2.0,c_00051_00100,12800000.0,3,series_a,2021-12-09,10000000.0,3.0,https://www.linkedin.com/company/joindeed,,,https://www.facebook.com/joindeednow,,1,2,1,1,1,124,Software y Servicios B2B,8
